Time_of_incidient,Year,Month,Weekday,Hour,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Police Deployed,Case Closed,Date Case Closed,Crime Domain_Fire Accident,Crime Domain_Other Crime,Crime Domain_Traffic Fatality,Crime Domain_Violent Crime,North_India,South_India,East_India,West_India,Central_India,lat,lon,Region,Weapon Category,Crime Domain
2021-05-27 20:35:00,2021,5,4,20,Hyderabad,111,ARSON,25,1,Firearm,1,1,15-06-2021 07:00,1.0,0.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Gun,Fire Accident
2021-05-28 00:05:00,2021,5,5,0,Bhopal,595,COUNTERFEITING,45,0,Knife,6,1,27-06-2021 11:00,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Sharp,Other Crime
2021-05-27 17:41:00,2021,5,4,17,Mumbai,107,FIREARM OFFENSE,34,1,Knife,7,1,10-07-2021 10:00,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Fire Accident
2021-05-27 22:42:00,2021,5,4,22,Kolkata,243,FRAUD,74,1,Other,18,1,29-06-2021 15:00,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Other,Other Crime
2021-05-28 08:12:00,2021,5,5,8,Ghaziabad,245,ROBBERY,77,1,Knife,13,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6692,77.4538,North,Sharp,Violent Crime
2021-05-27 10:44:00,2021,5,4,10,Kolkata,395,ARSON,60,0,Not Given,18,1,20-07-2021 01:00,1.0,0.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Unknown,Fire Accident
2021-05-27 20:02:00,2021,5,4,20,Delhi,120,HOMICIDE,26,1,Poison,15,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-05-27 16:07:00,2021,5,4,16,Jaipur,329,EXTORTION,41,0,Blunt Object,16,1,05-06-2021 12:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.9124,75.7873,North,Blunt,Other Crime
2021-05-28 08:15:00,2021,5,5,8,Delhi,287,ARSON,69,0,Not Given,16,1,09-07-2021 18:00,1.0,0.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Fire Accident
2021-05-28 13:46:00,2021,5,5,13,Jaipur,484,ROBBERY,56,1,Firearm,7,1,19-09-2021 10:00,0.0,0.0,0.0,1.0,1,0,0,0,0,26.9124,75.7873,North,Gun,Violent Crime
2021-05-27 18:46:00,2021,5,4,18,Delhi,137,ASSAULT,48,0,Firearm,5,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Gun,Violent Crime
2021-05-28 01:38:00,2021,5,5,1,Ghaziabad,173,KIDNAPPING,18,1,Other,5,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6692,77.4538,North,Other,Other Crime
2021-05-28 12:39:00,2021,5,5,12,Bangalore,113,PUBLIC INTOXICATION,13,1,Firearm,15,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Gun,Other Crime
2021-05-28 00:56:00,2021,5,5,0,Kolkata,594,IDENTITY THEFT,76,1,Explosives,5,0,Not Given,0.0,0.0,0.0,1.0,0,0,1,0,0,22.5726,88.3639,East,Other,Violent Crime
2021-05-28 05:50:00,2021,5,5,5,Varanasi,529,CYBERCRIME,39,0,Poison,10,1,10-08-2021 18:00,0.0,1.0,0.0,0.0,1,0,0,0,0,25.3176,82.9739,North,Other,Other Crime
2021-05-28 03:06:00,2021,5,5,3,Mumbai,258,DRUG OFFENSE,21,1,Knife,14,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Other Crime
2021-05-28 12:00:00,2021,5,5,12,Lucknow,408,EXTORTION,28,1,Not Given,18,1,07-08-2021 06:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Unknown,Other Crime
2021-05-28 18:03:00,2021,5,5,18,Kolkata,366,PUBLIC INTOXICATION,34,1,Not Given,8,1,04-06-2021 18:00,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Unknown,Other Crime
2021-05-28 21:12:00,2021,5,5,21,Delhi,502,DRUG OFFENSE,19,1,Poison,18,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-05-28 05:24:00,2021,5,5,5,Mumbai,401,SEXUAL ASSAULT,78,0,Firearm,8,1,01-01-2022 01:00,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Gun,Violent Crime
2021-05-28 10:45:00,2021,5,5,10,Surat,306,TRAFFIC VIOLATION,40,1,Explosives,4,0,Not Given,0.0,0.0,1.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Other,Traffic Fatality
2021-05-28 21:52:00,2021,5,5,21,Visakhapatnam,134,ASSAULT,46,0,Blunt Object,10,0,Not Given,0.0,0.0,0.0,1.0,0,1,0,0,0,17.6868,83.2185,South,Blunt,Violent Crime
2021-05-28 06:43:00,2021,5,5,6,Mumbai,498,FIREARM OFFENSE,13,1,Poison,8,1,02-07-2021 19:00,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Fire Accident
2021-05-28 09:59:00,2021,5,5,9,Ahmedabad,389,ASSAULT,41,1,Other,19,1,16-07-2021 22:00,0.0,0.0,0.0,1.0,0,0,0,1,0,23.0225,72.5714,West,Other,Violent Crime
2021-05-28 11:53:00,2021,5,5,11,Ahmedabad,253,KIDNAPPING,35,1,Explosives,3,1,08-06-2021 04:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Other,Other Crime
2021-05-28 07:46:00,2021,5,5,7,Bangalore,109,KIDNAPPING,65,0,Poison,16,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2021-05-28 11:48:00,2021,5,5,11,Delhi,166,SEXUAL ASSAULT,71,1,Explosives,9,1,15-03-2022 16:00,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Other,Violent Crime
2021-05-28 08:24:00,2021,5,5,8,Kanpur,371,BURGLARY,68,0,Explosives,5,1,15-10-2021 04:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Other,Other Crime
2021-05-28 15:30:00,2021,5,5,15,Bhopal,134,FRAUD,61,0,Poison,14,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Other,Other Crime
2021-05-28 14:36:00,2021,5,5,14,Delhi,375,SEXUAL ASSAULT,31,0,Other,10,1,03-05-2022 23:00,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Other,Violent Crime
2021-05-29 07:30:00,2021,5,6,7,Ludhiana,580,BURGLARY,15,1,Not Given,4,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,30.9,75.8573,North,Unknown,Other Crime
2021-05-28 19:28:00,2021,5,5,19,Bangalore,376,VANDALISM,57,1,Other,2,1,07-06-2021 09:00,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2021-05-29 06:59:00,2021,5,6,6,Jaipur,481,VEHICLE - STOLEN,73,1,Poison,14,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.9124,75.7873,North,Other,Violent Crime
2021-05-29 12:59:00,2021,5,6,12,Lucknow,581,ASSAULT,38,1,Other,2,1,11-06-2021 09:00,0.0,0.0,0.0,1.0,1,0,0,0,0,26.8467,80.9462,North,Other,Violent Crime
2021-05-29 14:06:00,2021,5,6,14,Surat,561,EXTORTION,67,1,Firearm,18,1,24-06-2021 11:00,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Gun,Other Crime
2021-05-29 11:43:00,2021,5,6,11,Lucknow,291,TRAFFIC VIOLATION,38,1,Explosives,10,1,25-06-2021 05:00,0.0,0.0,1.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Other,Traffic Fatality
2021-05-29 16:39:00,2021,5,6,16,Kanpur,268,ROBBERY,63,1,Other,8,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.4499,80.3319,North,Other,Violent Crime
2021-05-29 05:46:00,2021,5,6,5,Surat,376,DOMESTIC VIOLENCE,35,0,Blunt Object,14,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,21.1702,72.8311,West,Blunt,Violent Crime
2021-05-29 08:16:00,2021,5,6,8,Surat,138,FRAUD,31,0,Poison,14,1,05-08-2021 03:00,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Other,Other Crime
2021-05-28 21:58:00,2021,5,5,21,Jaipur,597,SHOPLIFTING,64,0,Not Given,3,1,21-06-2021 23:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.9124,75.7873,North,Unknown,Other Crime
2021-05-29 06:18:00,2021,5,6,6,Mumbai,155,FIREARM OFFENSE,68,0,Not Given,16,1,17-07-2021 11:00,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Fire Accident
2021-05-29 18:33:00,2021,5,6,18,Hyderabad,209,FIREARM OFFENSE,54,0,Poison,4,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Fire Accident
2021-05-29 18:13:00,2021,5,6,18,Ahmedabad,545,FIREARM OFFENSE,61,1,Firearm,9,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Gun,Fire Accident
2021-05-29 12:55:00,2021,5,6,12,Mumbai,131,SHOPLIFTING,53,1,Knife,6,1,28-06-2021 04:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Other Crime
2021-05-29 22:27:00,2021,5,6,22,Vasai,223,VEHICLE - STOLEN,76,0,Knife,1,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,19.3919,72.8397,West,Sharp,Violent Crime
2021-05-29 13:45:00,2021,5,6,13,Mumbai,120,HOMICIDE,59,1,Blunt Object,12,1,15-11-2022 22:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Other Crime
2021-05-29 18:23:00,2021,5,6,18,Mumbai,400,DOMESTIC VIOLENCE,33,1,Explosives,12,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Other,Violent Crime
2021-05-29 16:03:00,2021,5,6,16,Lucknow,422,FIREARM OFFENSE,72,0,Poison,1,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Other,Fire Accident
2021-05-29 08:54:00,2021,5,6,8,Kolkata,422,PUBLIC INTOXICATION,14,1,Blunt Object,7,1,13-06-2021 21:00,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Blunt,Other Crime
2021-05-29 23:52:00,2021,5,6,23,Delhi,313,ARSON,75,1,Explosives,10,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Fire Accident
2021-05-30 04:59:00,2021,5,7,4,Ghaziabad,187,FRAUD,51,1,Not Given,14,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6692,77.4538,North,Unknown,Other Crime
2021-05-30 05:22:00,2021,5,7,5,Thane,342,PUBLIC INTOXICATION,11,0,Not Given,19,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.2183,72.9781,West,Unknown,Other Crime
2021-05-30 05:49:00,2021,5,7,5,Bhopal,414,PUBLIC INTOXICATION,53,0,Firearm,5,1,17-06-2021 20:00,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Gun,Other Crime
2021-05-30 05:10:00,2021,5,7,5,Bangalore,433,VANDALISM,13,0,Other,10,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2021-05-29 12:28:00,2021,5,6,12,Lucknow,228,CYBERCRIME,74,1,Firearm,18,1,26-06-2021 12:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Gun,Other Crime
2021-05-30 02:00:00,2021,5,7,2,Pune,452,KIDNAPPING,39,1,Explosives,2,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Other Crime
2021-05-29 15:59:00,2021,5,6,15,Kolkata,383,SHOPLIFTING,53,1,Explosives,13,1,09-08-2021 08:00,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Other,Other Crime
2021-05-30 13:01:00,2021,5,7,13,Bangalore,149,SEXUAL ASSAULT,23,1,Blunt Object,15,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Violent Crime
2021-05-30 05:02:00,2021,5,7,5,Kolkata,373,ILLEGAL POSSESSION,32,1,Not Given,10,0,Not Given,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Unknown,Other Crime
2021-05-29 16:35:00,2021,5,6,16,Pune,294,IDENTITY THEFT,17,0,Poison,17,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,18.5204,73.8567,West,Other,Violent Crime
2021-05-30 07:34:00,2021,5,7,7,Pune,137,ARSON,41,1,Knife,6,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Sharp,Fire Accident
2021-05-30 07:11:00,2021,5,7,7,Delhi,116,KIDNAPPING,32,1,Poison,8,1,14-07-2021 09:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-05-30 07:20:00,2021,5,7,7,Chennai,232,HOMICIDE,21,0,Other,9,1,17-08-2022 08:00,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Other Crime
2021-05-30 02:46:00,2021,5,7,2,Chennai,514,TRAFFIC VIOLATION,63,1,Knife,8,1,07-06-2021 18:00,0.0,0.0,1.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Sharp,Traffic Fatality
2021-05-30 10:46:00,2021,5,7,10,Thane,299,SHOPLIFTING,14,0,Firearm,5,1,16-07-2021 23:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.2183,72.9781,West,Gun,Other Crime
2021-05-30 12:02:00,2021,5,7,12,Kolkata,517,VEHICLE - STOLEN,22,1,Knife,17,0,Not Given,0.0,0.0,0.0,1.0,0,0,1,0,0,22.5726,88.3639,East,Sharp,Violent Crime
2021-05-29 23:33:00,2021,5,6,23,Lucknow,443,SEXUAL ASSAULT,60,0,Other,15,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.8467,80.9462,North,Other,Violent Crime
2021-05-30 13:12:00,2021,5,7,13,Chennai,227,ASSAULT,78,1,Firearm,19,1,12-06-2021 14:00,0.0,0.0,0.0,1.0,0,1,0,0,0,13.0827,80.2707,South,Gun,Violent Crime
2021-05-30 15:12:00,2021,5,7,15,Kolkata,142,KIDNAPPING,54,0,Explosives,9,0,Not Given,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Other,Other Crime
2021-05-30 21:05:00,2021,5,7,21,Mumbai,397,PUBLIC INTOXICATION,37,1,Poison,19,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2021-05-30 16:34:00,2021,5,7,16,Thane,310,SHOPLIFTING,26,0,Knife,6,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.2183,72.9781,West,Sharp,Other Crime
2021-05-30 05:27:00,2021,5,7,5,Kalyan,419,ILLEGAL POSSESSION,52,0,Poison,9,1,23-06-2021 19:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.2403,73.1305,West,Other,Other Crime
2021-05-30 10:45:00,2021,5,7,10,Hyderabad,538,COUNTERFEITING,67,0,Explosives,7,1,16-06-2021 17:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Other Crime
2021-05-30 19:14:00,2021,5,7,19,Mumbai,197,ILLEGAL POSSESSION,26,0,Explosives,18,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2021-05-31 03:28:00,2021,5,1,3,Mumbai,122,ROBBERY,34,0,Not Given,8,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Violent Crime
2021-05-30 14:29:00,2021,5,7,14,Lucknow,319,DOMESTIC VIOLENCE,29,0,Firearm,12,1,26-08-2021 19:00,0.0,0.0,0.0,1.0,1,0,0,0,0,26.8467,80.9462,North,Gun,Violent Crime
2021-05-31 04:50:00,2021,5,1,4,Mumbai,506,TRAFFIC VIOLATION,42,1,Other,18,1,30-06-2021 09:00,0.0,0.0,1.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Traffic Fatality
2021-05-31 02:31:00,2021,5,1,2,Delhi,540,CYBERCRIME,33,0,Not Given,15,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Other Crime
2021-05-30 21:02:00,2021,5,7,21,Pune,416,EXTORTION,76,1,Explosives,1,1,19-06-2021 04:00,0.0,1.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Other Crime
2021-05-30 20:11:00,2021,5,7,20,Thane,331,EXTORTION,25,1,Explosives,11,1,08-08-2021 17:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.2183,72.9781,West,Other,Other Crime
2021-05-31 06:54:00,2021,5,1,6,Chennai,424,TRAFFIC VIOLATION,60,0,Explosives,13,0,Not Given,0.0,0.0,1.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Traffic Fatality
2021-05-31 12:08:00,2021,5,1,12,Pune,471,CYBERCRIME,64,1,Poison,18,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Other Crime
2021-05-31 00:50:00,2021,5,1,0,Surat,205,SEXUAL ASSAULT,16,1,Poison,11,1,13-04-2023 14:00,0.0,0.0,0.0,1.0,0,0,0,1,0,21.1702,72.8311,West,Other,Violent Crime
2021-05-30 21:35:00,2021,5,7,21,Hyderabad,383,HOMICIDE,45,1,Knife,4,1,08-02-2023 17:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Sharp,Other Crime
2021-05-30 22:16:00,2021,5,7,22,Bangalore,466,PUBLIC INTOXICATION,58,1,Knife,6,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Sharp,Other Crime
2021-05-31 13:22:00,2021,5,1,13,Srinagar,307,SEXUAL ASSAULT,64,1,Explosives,15,1,10-05-2022 03:00,0.0,0.0,0.0,1.0,1,0,0,0,0,34.0837,74.7973,North,Other,Violent Crime
2021-05-30 20:23:00,2021,5,7,20,Bangalore,446,TRAFFIC VIOLATION,25,1,Other,2,0,Not Given,0.0,0.0,1.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Traffic Fatality
2021-05-31 10:13:00,2021,5,1,10,Surat,249,TRAFFIC VIOLATION,51,1,Explosives,14,0,Not Given,0.0,0.0,1.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Other,Traffic Fatality
2021-05-31 13:54:00,2021,5,1,13,Delhi,516,CYBERCRIME,38,0,Poison,17,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-05-31 01:01:00,2021,5,1,1,Kanpur,334,ILLEGAL POSSESSION,41,1,Blunt Object,17,1,20-08-2021 02:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Blunt,Other Crime
2021-05-31 10:26:00,2021,5,1,10,Chennai,149,ROBBERY,25,1,Blunt Object,9,0,Not Given,0.0,0.0,0.0,1.0,0,1,0,0,0,13.0827,80.2707,South,Blunt,Violent Crime
2021-05-31 01:51:00,2021,5,1,1,Mumbai,429,COUNTERFEITING,64,0,Firearm,12,1,29-07-2021 02:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Gun,Other Crime
2021-05-31 07:07:00,2021,5,1,7,Chennai,462,FRAUD,68,1,Explosives,3,1,12-06-2021 12:00,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Other Crime
2021-05-31 14:03:00,2021,5,1,14,Delhi,118,DRUG OFFENSE,26,1,Explosives,16,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-05-31 14:42:00,2021,5,1,14,Delhi,303,COUNTERFEITING,55,1,Explosives,13,1,24-07-2021 19:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-05-31 18:33:00,2021,5,1,18,Kolkata,555,FRAUD,10,1,Poison,1,0,Not Given,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Other,Other Crime
2021-06-01 01:10:00,2021,6,2,1,Nagpur,418,DOMESTIC VIOLENCE,24,1,Other,5,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,1,21.1458,79.0882,Central,Other,Violent Crime
2021-05-31 11:28:00,2021,5,1,11,Agra,290,FIREARM OFFENSE,16,1,Firearm,18,1,24-08-2021 10:00,1.0,0.0,0.0,0.0,1,0,0,0,0,27.1767,78.0081,North,Gun,Fire Accident
2021-05-31 11:34:00,2021,5,1,11,Lucknow,103,DRUG OFFENSE,30,1,Firearm,18,1,21-07-2021 22:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Gun,Other Crime
2021-05-31 19:45:00,2021,5,1,19,Chennai,100,PUBLIC INTOXICATION,37,1,Blunt Object,1,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Blunt,Other Crime
2021-05-31 20:53:00,2021,5,1,20,Mumbai,358,ILLEGAL POSSESSION,50,1,Knife,4,1,20-06-2021 21:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Other Crime
2021-05-31 22:41:00,2021,5,1,22,Chennai,437,HOMICIDE,74,1,Firearm,15,1,22-04-2023 06:00,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Gun,Other Crime
2021-05-31 20:45:00,2021,5,1,20,Delhi,537,ILLEGAL POSSESSION,38,0,Knife,9,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Other Crime
2021-05-31 12:21:00,2021,5,1,12,Delhi,243,FRAUD,36,0,Other,3,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-06-01 12:30:00,2021,6,2,12,Surat,346,HOMICIDE,77,1,Knife,1,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Sharp,Other Crime
2021-05-31 14:35:00,2021,5,1,14,Ludhiana,225,COUNTERFEITING,41,1,Explosives,18,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,30.9,75.8573,North,Other,Other Crime
2021-05-31 22:59:00,2021,5,1,22,Thane,444,VANDALISM,59,1,Knife,18,1,19-07-2021 21:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.2183,72.9781,West,Sharp,Other Crime
2021-05-31 22:56:00,2021,5,1,22,Delhi,293,CYBERCRIME,39,1,Blunt Object,16,1,10-06-2021 05:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Blunt,Other Crime
2021-05-31 21:50:00,2021,5,1,21,Bangalore,476,EXTORTION,44,1,Other,12,1,24-08-2021 17:00,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2021-05-31 20:57:00,2021,5,1,20,Rajkot,226,COUNTERFEITING,37,1,Not Given,6,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,22.3039,70.8022,West,Unknown,Other Crime
2021-06-01 05:02:00,2021,6,2,5,Delhi,511,SEXUAL ASSAULT,45,1,Firearm,11,1,09-02-2022 17:00,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Gun,Violent Crime
2021-06-01 04:45:00,2021,6,2,4,Visakhapatnam,263,FRAUD,60,0,Firearm,18,1,26-08-2021 05:00,0.0,1.0,0.0,0.0,0,1,0,0,0,17.6868,83.2185,South,Gun,Other Crime
2021-05-31 23:45:00,2021,5,1,23,Kolkata,412,KIDNAPPING,38,1,Explosives,10,0,Not Given,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Other,Other Crime
2021-06-01 05:28:00,2021,6,2,5,Nashik,562,VANDALISM,47,1,Knife,9,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.9975,73.7898,West,Sharp,Other Crime
2021-06-01 17:26:00,2021,6,2,17,Bangalore,460,VANDALISM,65,1,Knife,17,1,08-06-2021 13:00,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Sharp,Other Crime
2021-06-01 23:49:00,2021,6,2,23,Bangalore,292,IDENTITY THEFT,18,1,Firearm,9,1,18-07-2021 02:00,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Gun,Violent Crime
2021-06-01 04:17:00,2021,6,2,4,Nashik,278,TRAFFIC VIOLATION,77,0,Firearm,4,1,28-06-2021 06:00,0.0,0.0,1.0,0.0,0,0,0,1,0,19.9975,73.7898,West,Gun,Traffic Fatality
2021-06-01 11:33:00,2021,6,2,11,Faridabad,258,CYBERCRIME,67,1,Blunt Object,14,1,06-08-2021 11:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.4089,77.3178,North,Blunt,Other Crime
2021-06-01 10:51:00,2021,6,2,10,Delhi,500,ARSON,54,1,Not Given,17,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Fire Accident
2021-06-01 06:46:00,2021,6,2,6,Delhi,585,VANDALISM,17,0,Explosives,17,1,30-06-2021 04:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2021-06-02 03:04:00,2021,6,3,3,Hyderabad,594,VEHICLE - STOLEN,70,1,Firearm,15,1,09-08-2021 02:00,0.0,0.0,0.0,1.0,0,0,0,0,0,17.385,78.4867,Unknown,Gun,Violent Crime
2021-06-02 01:02:00,2021,6,3,1,Mumbai,153,SHOPLIFTING,39,1,Firearm,4,1,02-08-2021 11:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Gun,Other Crime
2021-06-02 02:25:00,2021,6,3,2,Bhopal,327,ILLEGAL POSSESSION,10,1,Blunt Object,12,1,07-08-2021 06:00,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Blunt,Other Crime
2021-06-02 04:02:00,2021,6,3,4,Kanpur,316,DOMESTIC VIOLENCE,39,0,Explosives,19,1,22-06-2021 14:00,0.0,0.0,0.0,1.0,1,0,0,0,0,26.4499,80.3319,North,Other,Violent Crime
2021-06-01 12:28:00,2021,6,2,12,Hyderabad,122,VEHICLE - STOLEN,73,1,Explosives,11,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Violent Crime
2021-06-01 15:06:00,2021,6,2,15,Mumbai,152,SEXUAL ASSAULT,27,1,Knife,11,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Sharp,Violent Crime
